benchmark,task_id,model_name,side_effect,suboptimal,looping,success,n_steps,error_rate,repeat_rate,max_consec_norm,obs_tokens_per_step,obs_tokens_present,n_step_records,n_actions,path_json_mismatch
visualwebarena,visualwebarena.172,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0,0.5666666666666667,0.1666666666666666,23893.33333333333,1,31,30,0
visualwebarena,visualwebarena.213,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,3,0.0,0.0,0.3333333333333333,14051.0,1,4,3,0
visualwebarena,visualwebarena.220,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,1.0,0.0,30,0.0333333333333333,0.7333333333333334,0.7666666666666667,15447.133333333331,1,31,30,0
visualwebarena,visualwebarena.223,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,4,0.0,0.0,0.25,13718.0,1,5,4,0
visualwebarena,visualwebarena.244,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8333333333333334,0.8666666666666667,60038.6,1,31,30,0
visualwebarena,visualwebarena.245,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,60632.0,1,3,2,0
visualwebarena,visualwebarena.247,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,59803.0,1,3,2,0
visualwebarena,visualwebarena.248,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,21077.0,1,2,1,0
visualwebarena,visualwebarena.26,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0,0.7666666666666666,0.3666666666666666,25790.966666666667,1,31,30,0
visualwebarena,visualwebarena.27,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.0333333333333333,19718.066666666666,1,31,30,0
visualwebarena,visualwebarena.277,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,1.0,0.0,17,0.1176470588235294,0.6470588235294117,0.1764705882352941,101632.58823529413,1,18,17,0
visualwebarena,visualwebarena.278,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,14,0.5,0.0714285714285714,0.0714285714285714,151236.7142857143,1,15,14,0
visualwebarena,visualwebarena.279,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0,0.8,0.0333333333333333,83634.4,1,31,30,0
visualwebarena,visualwebarena.28,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0666666666666666,0.7333333333333334,0.3333333333333333,25692.2,1,31,30,0
visualwebarena,visualwebarena.280,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,8,0.125,0.0,0.125,129506.125,1,9,8,0
visualwebarena,visualwebarena.281,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,14,0.0,0.4285714285714286,0.1428571428571428,338345.5,1,15,14,0
visualwebarena,visualwebarena.283,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8333333333333334,0.0333333333333333,357110.56666666665,1,31,30,0
visualwebarena,visualwebarena.286,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,1.0,0.0,30,0.0333333333333333,0.8,0.0666666666666666,197023.3333333333,1,31,30,0
visualwebarena,visualwebarena.288,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,0.0,30,0.0333333333333333,0.7,0.1,70515.66666666667,1,31,30,0
visualwebarena,visualwebarena.292,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,19,0.0,0.2105263157894736,0.1052631578947368,116409.73684210528,1,20,19,0
visualwebarena,visualwebarena.293,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,53019.333333333336,1,4,3,0
visualwebarena,visualwebarena.294,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,3,0.3333333333333333,0.0,0.3333333333333333,193267.3333333333,1,4,3,0
visualwebarena,visualwebarena.295,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,8,0.25,0.0,0.125,234050.625,1,9,8,0
visualwebarena,visualwebarena.296,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,18,0.0,0.5555555555555556,0.2222222222222222,316521.8333333333,1,19,18,0
visualwebarena,visualwebarena.297,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.3,0.0666666666666666,222357.96666666667,1,31,30,0
visualwebarena,visualwebarena.299,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,7,0.0,0.0,0.1428571428571428,53458.0,1,8,7,0
visualwebarena,visualwebarena.300,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9,0.8666666666666667,20452.966666666667,1,31,30,0
visualwebarena,visualwebarena.302,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,5,0.2,0.0,0.2,47469.8,1,6,5,0
visualwebarena,visualwebarena.303,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,150003.0,1,3,2,0
visualwebarena,visualwebarena.31,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,12,0.0,0.0833333333333333,0.1666666666666666,26570.916666666668,1,13,12,0
visualwebarena,visualwebarena.311,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,95585.0,1,2,1,0
visualwebarena,visualwebarena.314,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,100308.4,1,31,30,0
visualwebarena,visualwebarena.322,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.1333333333333333,100441.73333333334,1,31,30,0
visualwebarena,visualwebarena.328,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,4,0.0,0.0,0.25,73840.0,1,5,4,0
visualwebarena,visualwebarena.331,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,0.0,0.0,22,0.0,0.5454545454545454,0.2272727272727272,62396.31818181818,1,23,22,0
visualwebarena,visualwebarena.332,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,17,0.0588235294117647,0.7647058823529411,0.2352941176470588,134295.88235294115,1,18,17,0
visualwebarena,visualwebarena.345,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,8,0.0,0.0,0.125,31637.375,1,9,8,0
visualwebarena,visualwebarena.348,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,7,0.0,0.1428571428571429,0.1428571428571428,59359.142857142855,1,8,7,0
visualwebarena,visualwebarena.351,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,5,0.0,0.0,0.2,19619.4,1,6,5,0
visualwebarena,visualwebarena.352,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,7,0.1428571428571428,0.0,0.1428571428571428,76590.28571428571,1,8,7,0
visualwebarena,visualwebarena.359,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.7,0.0666666666666666,95502.9,1,31,30,0
visualwebarena,visualwebarena.367,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.1333333333333333,59207.5,1,31,30,0
visualwebarena,visualwebarena.372,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,7,0.0,0.1428571428571429,0.2857142857142857,63694.142857142855,1,8,7,0
visualwebarena,visualwebarena.385,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,542462.0,1,3,2,0
visualwebarena,visualwebarena.387,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.6333333333333333,0.2333333333333333,96471.83333333331,1,31,30,0
visualwebarena,visualwebarena.389,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,99775.0,1,2,1,0
visualwebarena,visualwebarena.398,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.5333333333333333,0.1333333333333333,113384.06666666668,1,31,30,0
visualwebarena,visualwebarena.4,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.8,162927.86666666667,1,31,30,0
visualwebarena,visualwebarena.403,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,51021.0,1,3,2,0
visualwebarena,visualwebarena.414,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,22,0.0,0.6363636363636364,0.2727272727272727,194404.31818181815,1,23,22,0
visualwebarena,visualwebarena.416,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.3333333333333333,52363.63333333333,1,31,30,0
visualwebarena,visualwebarena.419,GenericAgent-gpt-4o-2024-11-20,1.0,1.0,1.0,0.0,30,0.2,0.5333333333333333,0.4333333333333333,64860.066666666666,1,31,30,0
visualwebarena,visualwebarena.420,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,4,0.25,0.0,0.25,148983.5,1,5,4,0
visualwebarena,visualwebarena.423,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,34307.333333333336,1,4,3,0
visualwebarena,visualwebarena.426,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,101981.0,1,2,1,0
visualwebarena,visualwebarena.453,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,6,0.1666666666666666,0.0,0.1666666666666666,155235.33333333334,1,7,6,0
visualwebarena,visualwebarena.455,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,3,0.6666666666666666,0.0,0.3333333333333333,160953.66666666666,1,4,3,0
visualwebarena,visualwebarena.464,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.1,0.7333333333333334,0.1,166577.4,1,31,30,0
visualwebarena,visualwebarena.512,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,3,0.3333333333333333,0.0,0.3333333333333333,166064.33333333334,1,4,3,0
visualwebarena,visualwebarena.52,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,25007.666666666668,1,4,3,0
visualwebarena,visualwebarena.525,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,164351.0,1,2,1,0
visualwebarena,visualwebarena.569,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.5,0.6333333333333333,0.0666666666666666,167325.23333333334,1,31,30,0
visualwebarena,visualwebarena.570,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.7333333333333333,0.4333333333333333,0.1,166956.46666666667,1,31,30,0
visualwebarena,visualwebarena.580,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,2,0.0,0.0,0.5,164602.5,1,3,2,0
visualwebarena,visualwebarena.597,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,14,0.5,0.5,0.2857142857142857,164270.85714285713,1,15,14,0
visualwebarena,visualwebarena.598,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,1.0,5,0.4,0.0,0.2,165968.8,1,6,5,0
visualwebarena,visualwebarena.600,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,9,0.4444444444444444,0.2222222222222222,0.3333333333333333,159116.55555555556,1,10,9,0
visualwebarena,visualwebarena.601,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,3,0.3333333333333333,0.0,0.3333333333333333,161056.33333333334,1,4,3,0
visualwebarena,visualwebarena.602,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,17,0.2941176470588235,0.4705882352941176,0.1176470588235294,161645.58823529413,1,18,17,0
visualwebarena,visualwebarena.608,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,4,0.5,0.0,0.25,167141.0,1,5,4,0
visualwebarena,visualwebarena.614,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,1.0,15,0.2,0.2666666666666667,0.0666666666666666,144720.73333333334,1,16,15,0
visualwebarena,visualwebarena.620,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8,0.6333333333333333,144013.36666666667,1,31,30,0
visualwebarena,visualwebarena.64,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,1.0,16,0.0,0.375,0.1875,12915.125,1,17,16,0
visualwebarena,visualwebarena.686,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8333333333333334,0.0666666666666666,142274.36666666667,1,31,30,0
visualwebarena,visualwebarena.7,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,5,0.0,0.0,0.2,24979.2,1,6,5,0
visualwebarena,visualwebarena.725,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9666666666666668,1.0,169153.86666666667,1,31,30,0
visualwebarena,visualwebarena.730,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,6,0.5,0.1666666666666666,0.3333333333333333,168372.83333333334,1,7,6,0
visualwebarena,visualwebarena.739,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,6,0.5,0.0,0.1666666666666666,169246.5,1,7,6,0
visualwebarena,visualwebarena.750,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,2,0.5,0.0,0.5,168715.5,1,3,2,0
visualwebarena,visualwebarena.756,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.8333333333333334,0.0333333333333333,154425.93333333332,1,31,30,0
visualwebarena,visualwebarena.76,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8666666666666667,162751.93333333332,1,31,30,0
visualwebarena,visualwebarena.8,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.6666666666666667,0.0333333333333333,22754.13333333333,1,31,30,0
visualwebarena,visualwebarena.833,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.2666666666666666,0.6666666666666667,0.0666666666666666,172119.66666666666,1,31,30,0
visualwebarena,visualwebarena.843,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.1,0.7666666666666666,0.0333333333333333,161652.63333333333,1,31,30,0
visualwebarena,visualwebarena.876,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,7,0.1428571428571428,0.4285714285714286,0.2857142857142857,162803.2857142857,1,8,7,0
visualwebarena,visualwebarena.88,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.4666666666666667,25146.6,1,31,30,0
visualwebarena,visualwebarena.890,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,159717.0,1,2,1,0
visualwebarena,visualwebarena.91,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,6,0.1666666666666666,0.0,0.1666666666666666,23968.83333333333,1,7,6,0
visualwebarena,visualwebarena.93,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,26313.0,1,2,1,0
visualwebarena,visualwebarena.98,GenericAgent-gpt-4o-2024-11-20,0.0,0.0,0.0,1.0,4,0.25,0.0,0.25,25011.0,1,5,4,0
visualwebarena,visualwebarena.resized.102,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,6,0.1666666666666666,0.1666666666666666,0.3333333333333333,24712.83333333333,1,7,6,0
visualwebarena,visualwebarena.resized.102,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.0333333333333333,19496.63333333333,1,31,30,0
visualwebarena,visualwebarena.resized.118,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,3,0.0,0.0,0.3333333333333333,20253.0,1,4,3,0
visualwebarena,visualwebarena.resized.118,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,23430.5,1,3,2,0
visualwebarena,visualwebarena.resized.120,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,18870.5,1,3,2,0
visualwebarena,visualwebarena.resized.120,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,4,0.0,0.0,0.25,12877.0,1,5,4,0
visualwebarena,visualwebarena.resized.125,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,0.0,0.0,1.0,2,0.0,0.0,0.5,22266.5,1,3,2,0
visualwebarena,visualwebarena.resized.125,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.5333333333333333,0.0333333333333333,18061.866666666665,1,31,30,0
visualwebarena,visualwebarena.resized.133,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.8,0.2333333333333333,24148.366666666665,1,31,30,0
visualwebarena,visualwebarena.resized.133,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.6333333333333333,0.0666666666666666,24243.666666666668,1,31,30,0
visualwebarena,visualwebarena.resized.134,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,30,0.0333333333333333,0.8,0.1,17312.1,1,31,30,0
visualwebarena,visualwebarena.resized.134,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,0.0,0.0,30,0.0333333333333333,0.4333333333333333,0.0333333333333333,23197.7,1,31,30,0
visualwebarena,visualwebarena.resized.141,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,1.0,30,0.2,0.5333333333333333,0.1333333333333333,24020.366666666665,1,31,30,0
visualwebarena,visualwebarena.resized.141,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,1.0,30,0.0333333333333333,0.5666666666666667,0.0666666666666666,23485.066666666666,1,31,30,0
visualwebarena,visualwebarena.resized.149,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,20437.666666666668,1,4,3,0
visualwebarena,visualwebarena.resized.149,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,3,0.0,0.0,0.3333333333333333,16974.666666666668,1,4,3,0
visualwebarena,visualwebarena.resized.159,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9666666666666668,25394.9,1,31,30,0
visualwebarena,visualwebarena.resized.159,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.5333333333333333,0.0333333333333333,66694.76666666666,1,31,30,0
visualwebarena,visualwebarena.resized.160,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,1.0,5,0.0,0.0,0.2,15585.4,1,6,5,0
visualwebarena,visualwebarena.resized.160,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,3,0.6666666666666666,0.0,0.3333333333333333,22970.0,1,4,3,0
visualwebarena,visualwebarena.resized.172,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,1.0,30,0.1,0.5666666666666667,0.3333333333333333,19699.8,1,31,30,0
visualwebarena,visualwebarena.resized.172,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.0,0.8333333333333334,0.5,25060.13333333333,1,31,30,0
visualwebarena,visualwebarena.resized.213,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,1.0,5,0.0,0.0,0.2,14072.2,1,6,5,0
visualwebarena,visualwebarena.resized.213,GenericAgent-anthropic_claude-3.7-sonnet,0.0,0.0,0.0,1.0,3,0.0,0.0,0.3333333333333333,14054.666666666666,1,4,3,0
visualwebarena,visualwebarena.resized.220,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,,1.0,1.0,0.0,30,0.1666666666666666,0.5,0.1,21540.766666666663,1,31,30,0
visualwebarena,visualwebarena.resized.220,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.4,0.0333333333333333,20351.3,1,31,30,0
visualwebarena,visualwebarena.resized.223,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,1.0,15,0.0,0.6666666666666667,0.7333333333333333,14236.866666666669,1,16,15,0
visualwebarena,visualwebarena.resized.223,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,4,0.0,0.0,0.25,13727.0,1,5,4,0
visualwebarena,visualwebarena.resized.244,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,30,0.0333333333333333,0.7666666666666666,0.7,227663.5,1,31,30,0
visualwebarena,visualwebarena.resized.244,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.7,0.5,40145.26666666667,1,31,30,0
visualwebarena,visualwebarena.resized.245,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,30,0.0,0.8,0.8,148760.8,1,31,30,0
visualwebarena,visualwebarena.resized.245,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,11,0.0,0.5454545454545454,0.6363636363636364,79567.0,1,12,11,0
visualwebarena,visualwebarena.resized.247,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,30,0.0,0.8,0.7666666666666667,143713.6,1,31,30,0
visualwebarena,visualwebarena.resized.247,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,5,0.0,0.1999999999999999,0.2,37460.2,1,6,5,0
visualwebarena,visualwebarena.resized.248,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,30,0.0,0.8,0.6666666666666666,128484.53333333334,1,31,30,0
visualwebarena,visualwebarena.resized.248,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,17529.0,1,2,1,0
visualwebarena,visualwebarena.resized.26,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.6,0.0333333333333333,25219.966666666667,1,31,30,0
visualwebarena,visualwebarena.resized.26,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.0666666666666666,0.2666666666666667,0.0333333333333333,24202.33333333333,1,31,30,0
visualwebarena,visualwebarena.resized.27,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,27,0.037037037037037,0.5185185185185186,0.037037037037037,20266.703703703704,1,28,27,0
visualwebarena,visualwebarena.resized.27,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.9666666666666668,0.3,0.1,25422.666666666668,1,31,30,0
visualwebarena,visualwebarena.resized.277,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.3333333333333333,0.6333333333333333,0.2333333333333333,105334.5,1,31,30,0
visualwebarena,visualwebarena.resized.277,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.1,0.5333333333333333,0.1333333333333333,110389.0,1,31,30,0
visualwebarena,visualwebarena.resized.278,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,1.0,1.0,1.0,0.0,30,0.8,0.8,0.6666666666666666,153207.6,1,31,30,0
visualwebarena,visualwebarena.resized.278,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.1,0.1333333333333333,0.0666666666666666,173484.16666666666,1,31,30,0
visualwebarena,visualwebarena.resized.279,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,183101.5,1,31,30,0
visualwebarena,visualwebarena.resized.279,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,152569.0,1,31,30,0
visualwebarena,visualwebarena.resized.28,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,0.0,0.0,30,0.0666666666666666,0.5666666666666667,0.1333333333333333,26977.033333333333,1,31,30,0
visualwebarena,visualwebarena.resized.28,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,0.0,0.0,30,0.0666666666666666,0.6,0.1333333333333333,23557.7,1,31,30,0
visualwebarena,visualwebarena.resized.280,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,148468.5,1,31,30,0
visualwebarena,visualwebarena.resized.280,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8,0.0666666666666666,163909.73333333334,1,31,30,0
visualwebarena,visualwebarena.resized.281,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.0333333333333333,30475.233333333334,1,31,30,0
visualwebarena,visualwebarena.resized.281,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,272686.5,1,31,30,0
visualwebarena,visualwebarena.resized.283,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,150334.0,1,31,30,0
visualwebarena,visualwebarena.resized.283,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,124865.0,1,31,30,0
visualwebarena,visualwebarena.resized.286,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,203027.0,1,31,30,0
visualwebarena,visualwebarena.resized.286,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,168787.0,1,31,30,0
